Company Names,Cars Names,Engines,Battery Capacity_CC,HorsePower_hp,Total Speed_km/h,Performance(0 - 100 )KM/H,Fuel Types,Seats,Torque_Nm,Cars Prices_USD
Jaguar Land Rover,Jaguar F-PACE, V6 Petrol, 2995 cc (V6),250 hp ,230 km/h, 5.4 sec,Petrol,5, 480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE,I4 Petrol , 2995 cc (V6), 340 hp,230 km/h, 5.4 sec,Petrol,5, 480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE, V6 Petrol, 2995 cc (V6), 340 hp,230 km/h, 5.4 sec,Petrol,5, 480 Nm,"$65,000"
Jaguar Land Rover,Jaguar X-TYPE,I4 Petrol,1998 cc (I4),160 hp,215 km/h,9.0 sec,Petrol,5,215 Nm,"$40,000"
Jaguar Land Rover,Jaguar F-PACE R-Dynamic,I4 Petrol ,1998 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE R-Dynamic, V6 Petrol,1998 cc (I4) , 340 hp,250 km/h,5.4 sec,Petrol,5, 480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE R-Dynamic,I4 Petrol , 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE R-Dynamic, V6 Petrol, 2995 cc (V6), 340 hp,250 km/h,5.4 sec,Petrol,5, 480 Nm,"$65,000"
Jaguar Land Rover,Jaguar XE R-Dynamic,I4 Petrol,1999 cc (I4),340 hp,250 km/h,5.4 sec,Petrol,5,450 Nm,"$60,000"
Jaguar Land Rover,Jaguar F-Type SVR,V8 Petrol,5000 cc (V8),575 hp,320 km/h,3.7 sec,Petrol,2,700 Nm,"$120,000"
Jaguar Land Rover,Jaguar I-PACE Electric Performance,Electric (Dual Motor),90 kWh (Battery),400 hp,200 km/h,4.5 sec,Electric,5,696 Nm,"$85,000"
Jaguar Land Rover,Jaguar F-PACE SVR,V8 Petrol,5000 cc (V8),550 hp,283 km/h,4.0 sec,Petrol,5,700 Nm,"$85,000"
Jaguar Land Rover,Jaguar XE S,I4 Petrol,1999 cc (I4),340 hp,250 km/h,5.3 sec,Petrol,5,450 Nm,"$55,000"
Jaguar Land Rover,Jaguar XF R-Dynamic,I4 Petrol ,1999 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar XF R-Dynamic, V6 Petrol,1999 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar XF R-Dynamic,I4 Petrol , 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar XF R-Dynamic, V6 Petrol, 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar XJ LWB (Long Wheelbase),V6 Petrol,2995 cc (V6),300 hp,250 km/h,6.0 sec,Petrol,5,400 Nm,"$90,000"
Jaguar Land Rover,Jaguar F-Type Heritage Edition,V8 Petrol,5000 cc (V8),550 hp,300 km/h,3.9 sec,Petrol,2,680 Nm,"$110,000"
Jaguar Land Rover,Jaguar E-PACE S,I4 Petrol,1999 cc (I4),200 hp,230 km/h,7.0 sec,Petrol,5,430 Nm,"$50,000"
Jaguar Land Rover,Jaguar I-PACE HSE,Electric (Dual Motor),90 kWh (Battery),400 hp,200 km/h,4.5 sec,Electric,5,696 Nm,"$90,000"
Jaguar Land Rover,Jaguar F-Type V8 R,V8 Petrol,5000 cc (V8),550 hp,300 km/h,3.9 sec,Petrol,2,680 Nm,"$100,000"
Jaguar Land Rover,Jaguar F-Type R-Dynamic,I4 Petrol ,1999 cc (I4) ,300 hp,250 km/h,5.1 sec,Petrol,2,400 Nm,"$70,000"
Jaguar Land Rover,Jaguar F-Type R-Dynamic, V6 Petrol,1999 cc (I4) ,300 hp,250 km/h,5.1 sec,Petrol,2,400 Nm,"$70,000"
Jaguar Land Rover,Jaguar F-Type R-Dynamic,I4 Petrol , 2995 cc (V6),300 hp,250 km/h,5.1 sec,Petrol,2,400 Nm,"$70,000"
Jaguar Land Rover,Jaguar F-Type R-Dynamic, V6 Petrol, 2995 cc (V6),300 hp,250 km/h,5.1 sec,Petrol,2,400 Nm,"$70,000"
Jaguar Land Rover,Jaguar XE P300 R-Dynamic,I4 Petrol,1999 cc (I4),300 hp,250 km/h,5.5 sec,Petrol,5,400 Nm,"$55,000"
Jaguar Land Rover,Jaguar XF Sportbrake,I4 Petrol ,1999 cc (I4) ,250 hp,250 km/h,6.5 sec,Petrol,5,400 Nm,"$60,000"
Jaguar Land Rover,Jaguar XF Sportbrake, V6 Petrol,1999 cc (I4) ,250 hp,250 km/h,6.5 sec,Petrol,5,400 Nm,"$60,000"
Jaguar Land Rover,Jaguar XF Sportbrake,I4 Petrol , 2995 cc (V6),250 hp,250 km/h,6.5 sec,Petrol,5,400 Nm,"$60,000"
Jaguar Land Rover,Jaguar XF Sportbrake, V6 Petrol, 2995 cc (V6),250 hp,250 km/h,6.5 sec,Petrol,5,400 Nm,"$60,000"
Jaguar Land Rover,Jaguar I-PACE EV400 HSE,Electric (Dual Motor),90 kWh (Battery),400 hp,200 km/h,4.5 sec,Electric,5,696 Nm,"$85,000"
Jaguar Land Rover,Jaguar F-PACE S 30t AWD,I4 Petrol,1999 cc (I4),247 hp,225 km/h,6.4 sec,Petrol,5,365 Nm,"$60,000"
Jaguar Land Rover,Jaguar E-PACE R-Dynamic,I4 Petrol,1999 cc (I4),246 hp,230 km/h,6.8 sec,Petrol,5,430 Nm,"$55,000"
Jaguar Land Rover,Jaguar XJ50,V6 Petrol,2995 cc (V6),300 hp,250 km/h,6.0 sec,Petrol,5,400 Nm,"$80,000"
Jaguar Land Rover,Jaguar F-Type 75th Anniversary Edition,V8 Petrol,5000 cc (V8),550 hp,300 km/h,3.9 sec,Petrol,2,680 Nm,"$100,000"
Jaguar Land Rover,Jaguar F-PACE S AWD,I4 Petrol ,1999 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE S AWD, V6 Petrol,1999 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE S AWD,I4 Petrol , 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE S AWD, V6 Petrol, 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar XE SE,I4 Petrol,1999 cc (I4),250 hp,240 km/h,6.2 sec,Petrol,5,365 Nm,"$50,000"
Jaguar Land Rover,Jaguar F-Type V6 S Convertible,V6 Petrol,2995 cc (V6),380 hp,280 km/h,4.8 sec,Petrol,2,460 Nm,"$80,000"
Jaguar Land Rover,Jaguar XE R-Sport AWD,I4 Petrol ,1999 cc (I4) ,300 hp,250 km/h,5.5 sec,Petrol,5,480 Nm,"$55,000"
Jaguar Land Rover,Jaguar XE R-Sport AWD, V6 Petrol,1999 cc (I4) ,300 hp,250 km/h,5.5 sec,Petrol,5,480 Nm,"$55,000"
Jaguar Land Rover,Jaguar XE R-Sport AWD,I4 Petrol , 2995 cc (V6),300 hp,250 km/h,5.5 sec,Petrol,5,400 Nm,"$55,000"
Jaguar Land Rover,Jaguar XE R-Sport AWD, V6 Petrol, 2995 cc (V6),300 hp,250 km/h,5.5 sec,Petrol,5,400 Nm,"$55,000"
Jaguar Land Rover,Jaguar XF Portfolio AWD,I4 Petrol ,1999 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,450 Nm,"$60,000"
Jaguar Land Rover,Jaguar XF Portfolio AWD, V6 Petrol,1999 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,450 Nm,"$60,000"
Jaguar Land Rover,Jaguar XF Portfolio AWD,I4 Petrol , 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,450 Nm,"$60,000"
Jaguar Land Rover,Jaguar XF Portfolio AWD, V6 Petrol, 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,450 Nm,"$60,000"
Jaguar Land Rover,Jaguar F-Type Coupe R,V8 Petrol,5000 cc (V8),550 hp,300 km/h,3.9 sec,Petrol,2,680 Nm,"$100,000"
Jaguar Land Rover,Jaguar I-PACE First Edition,Electric (Dual Motor),90 kWh (Battery),400 hp,200 km/h,4.5 sec,Electric,5,696 Nm,"$85,000"
Jaguar Land Rover,Jaguar F-PACE Prestige AWD,I4 Petrol ,1999 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE Prestige AWD, V6 Petrol,1999 cc (I4) ,340 hp,250 km/h,5.4 sec,Petrol,5,481 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE Prestige AWD,I4 Petrol , 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,480 Nm,"$65,000"
Jaguar Land Rover,Jaguar F-PACE Prestige AWD, V6 Petrol, 2995 cc (V6),340 hp,250 km/h,5.4 sec,Petrol,5,481 Nm,"$65,000"
Jaguar Land Rover,Jaguar XJ Supercharged,V8 Petrol,5000 cc (V8),510 hp,280 km/h,4.2 sec,Petrol,5,625 Nm,"$90,000"
Jaguar Land Rover,Jaguar F-Type P450 AWD,V8 Petrol,5000 cc (V8),450 hp,290 km/h,4.0 sec,Petrol,2,600 Nm,"$90,000"
Jaguar Land Rover,Jaguar F-PACE P400e Plug-in Hybrid,I4 Petrol + Electric Motor,1999 cc (I4) + Electric,398 hp,220 km/h,5.1 sec,Plug-in Hybrid,5,640 Nm,"$75,000"
Jaguar Land Rover,Jaguar F-Type P300 Coupe,I4 Petrol,1999 cc (I4),300 hp,250 km/h,5.5 sec,Petrol,2,400 Nm,"$60,000"
Acura,NSX Type S,Twin-Turbo V6 Hybrid,"3,493 cc (V6)",600 hp,307 km/h,2.9 sec,Hybrid,2,666 Nm,"$157,000"
Acura,TLX PMC Edition,V6,"3,500 cc (V6)",290 hp,250 km/h,5.7 sec,Petrol,5,362 Nm,"$62,000"
Acura,MDX Advance,V6,"3,500 cc (V6)",290 hp,190 km/h,6.0 sec,Petrol,7,362 Nm,"$60,000"
Acura,RDX Technology,I4 Turbocharged,"1,500 cc (I4)",272 hp,210 km/h,6.6 sec,Petrol,5,400 Nm,"$45,000"
Acura,ILX Premium,I4,"2,400 cc (I4)",201 hp,200 km/h,6.6 sec,Petrol,5,180 Nm,"$30,000"
Acura,TLX A-Spec,V6,"3,500 cc (V6)",290 hp,250 km/h,5.7 sec,Petrol,5,362 Nm,"$50,000"
Acura,RDX SH-AWD,I4 Turbocharged,"1,500 cc (I4)",272 hp,210 km/h,6.6 sec,Petrol,5,400 Nm,"$50,000"
Acura,MDX SH-AWD,V6,"3,500 cc (V6)",290 hp,190 km/h,6.0 sec,Petrol,7,362 Nm,"$55,000"
Acura,RDX Platinum Elite,I4 Turbocharged,"1,500 cc (I4)",272 hp,210 km/h,6.6 sec,Petrol,5,400 Nm,"$55,000"
Acura,TLX A-Spec Sedan,V6,"3,500 cc (V6)",290 hp,250 km/h,5.7 sec,Petrol,5,362 Nm,"$50,000"
Acura,TLX 2.4L,Inline-4,"2,400 cc",206 hp,210 km/h,6.0 sec,Petrol,5,247 Nm,"$35,000"
Acura,MDX Hybrid,V6 Hybrid,"3,500 cc",321 hp,190 km/h,6.0 sec,Hybrid,7,335 Nm,"$55,000"
Acura,RDX Hybrid,Inline-4 Hybrid,"1,500 cc",247 hp,210 km/h,6.6 sec,Hybrid,5,400 Nm,"$50,000"
Acura,ILX Technology Package,Inline-4,"2,400 cc",201 hp,200 km/h,6.6 sec,Petrol,5,180 Nm,"$30,000"
Acura,NSX GT3 (Track Version),Twin-Turbo V6 Hybrid,"3,493 cc",500 hp,300 km/h,3.0 sec,Hybrid,2,600 Nm,"$150,000"
Acura,RDX Turbo AWD,Inline-4 Turbocharged,"1,500 cc",272 hp,210 km/h,6.6 sec,Petrol,5,400 Nm,"$45,000"
Acura,TLX 3.5L V6,V6,"3,500 cc",290 hp,250 km/h,5.7 sec,Petrol,5,362 Nm,"$50,000"
Acura,ILX Special Edition,Inline-4,"2,400 cc",201 hp,200 km/h,6.6 sec,Petrol,5,180 Nm,"$30,000"
Acura,MDX SH-AWD w/Technology Package,V6,"3,500 cc",290 hp,190 km/h,6.0 sec,Petrol,7,362 Nm,"$55,000"
Acura,NSX 3.5L Hybrid Coupe,Twin-Turbo V6 Hybrid,"3,493 cc",537 hp,307 km/h,2.9 sec,Hybrid,2,666 Nm,"$157,000"
Acura,MDX Elite,V6,"3,500 cc",290 hp,190 km/h,6.0 sec,Petrol,7,362 Nm,"$58,000"
Acura,TLX V6 Advance,V6,"3,500 cc",290 hp,250 km/h,5.7 sec,Petrol,5,362 Nm,"$46,000"
Acura,NSX Carbon Edition,Twin-Turbo V6 Hybrid,"3,493 cc",537 hp,307 km/h,2.9 sec,Hybrid,2,666 Nm,"$157,000"
Acura,RDX Turbo SH-AWD,Turbocharged I4,"1,500 cc",272 hp,210 km/h,6.6 sec,Petrol,5,400 Nm,"$42,000"
Acura,ILX Technology Plus,Inline-4,"2,400 cc",201 hp,200 km/h,6.6 sec,Petrol,5,180 Nm,"$28,000"
Acura,TLX Type S PMC Edition,Turbocharged V6,"3,000 cc",355 hp,250 km/h,5.1 sec,Petrol,5,480 Nm,"$54,000"
Acura,MDX Sport Hybrid,V6 Hybrid,"3,500 cc",321 hp,190 km/h,6.0 sec,Hybrid,7,335 Nm,"$52,000"
Peugeot,208,Inline-4,"1,199 cc",82 hp,180 km/h,10.5 sec,Petrol,5,160 Nm,"$22,000"
Peugeot,2008,Inline-4,"1,199 cc",100 hp,190 km/h,9.0 sec,Petrol,5,205 Nm,"$25,000"
Peugeot,301,Inline-4,"1,598 cc",115 hp,185 km/h,10.0 sec,Petrol,5,150 Nm,"$23,500"
Peugeot,308,Inline-4,"1,598 cc",130 hp,200 km/h,8.0 sec,Petrol,5,230 Nm,"$28,000"
Peugeot,3008,Inline-4,"1,598 cc",180 hp,210 km/h,7.5 sec,Petrol,5,400 Nm,"$32,000"
Peugeot,5008,Inline-4,"1,998 cc",165 hp,200 km/h,9.5 sec,Diesel,7,400 Nm,"$35,000"
Peugeot,508,Inline-4,"1,998 cc",180 hp,235 km/h,8.0 sec,Petrol,5,300 Nm,"$35,500"
Peugeot,Partner,Diesel I4,"1,560 cc",75 hp,160 km/h,12.0 sec,Diesel,5,200 Nm,"$22,500"
Peugeot,Expert,Diesel I4,"1,997 cc",120 hp,180 km/h,10.0 sec,Diesel,3,300 Nm,"$30,000"
Peugeot,Boxer,Diesel I4,"2,200 cc",140 hp,160 km/h,11.0 sec,Diesel,3,340 Nm,"$32,000"
Peugeot,e-208,Electric Motor,50 kWh,136 hp,150 km/h,8.1 sec,Electric,5,260 Nm,"$35,000"
Peugeot,e-2008,Electric Motor,50 kWh,136 hp,150 km/h,8.5 sec,Electric,5,260 Nm,"$38,000"
Peugeot,208 GTI,Inline-4,"1,598 cc",208 hp,230 km/h,6.5 sec,Petrol,5,300 Nm,"$28,000"
Peugeot,308 GTI,Inline-4,"1,598 cc",270 hp,250 km/h,6.0 sec,Petrol,5,330 Nm,"$35,000"
Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid I4,"1,598 cc (petrol) + Electric Motor",360 hp,250 km/h,5.2 sec,Hybrid,5,520 Nm,"$55,000"
Peugeot,308 Allure,Inline-4,"1,199 cc",130 hp,205 km/h,9.3 sec,Petrol,5,230 Nm,"$25,000"
Peugeot,2008 Allure,Inline-4,"1,199 cc",130 hp,200 km/h,9.7 sec,Petrol,5,230 Nm,"$27,000"
Peugeot,3008 Allure,Inline-4,"1,499 cc",180 hp,210 km/h,8.0 sec,Petrol,5,250 Nm,"$30,000"
Peugeot,5008 Allure,Inline-4,"1,499 cc",180 hp,200 km/h,8.5 sec,Petrol,7,250 Nm,"$33,000"
Peugeot,508 Allure,Inline-4,"1,499 cc",180 hp,225 km/h,8.0 sec,Petrol,5,250 Nm,"$35,000"
Peugeot,3008 GT,Inline-4,"1,598 cc",200 hp,220 km/h,7.5 sec,Petrol,5,280 Nm,"$35,000"
Peugeot,508 GT,Inline-4,"1,598 cc",225 hp,235 km/h,6.8 sec,Petrol,5,300 Nm,"$40,000"
Peugeot,3008 GT Hybrid,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300 hp,235 km/h,6.0 sec,Hybrid,5,400 Nm,"$45,000"
Peugeot,5008 GT Hybrid,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300 hp,210 km/h,6.5 sec,Hybrid,7,400 Nm,"$48,000"
Peugeot,208 Allure Premium,Inline-4,"1,199 cc",130 hp,200 km/h,9.5 sec,Petrol,5,230 Nm,"$28,000"
Peugeot,Partner Tepee,Inline-4,"1,560 cc",100 hp,170 km/h,12.0 sec,Diesel,5,260 Nm,"$25,000"
Peugeot,Expert L2H1,Inline-4,"1,997 cc",120 hp,160 km/h,13.0 sec,Diesel,3,320 Nm,"$30,000"
Peugeot,Boxer L2H2,Inline-4,"2,200 cc",130 hp,140 km/h,14.0 sec,Diesel,3,350 Nm,"$35,000"
Peugeot,Partner Electric,Electric Motor,"2,200 cc",136 hp,130 km/h,9.0 sec,Electric,5,260 Nm,"$40,000"
Peugeot,Expert Electric,Electric Motor,"2,200 cc",136 hp,130 km/h,9.5 sec,Electric,5,260 Nm,"$45,000"
Peugeot,208 PSE (Peugeot Sport Engineered),Hybrid I4,"1,598 cc (petrol) + Electric Motor",225 hp,250 km/h,5.5 sec,Hybrid,5,360 Nm,"$45,000"
Peugeot,308 PSE,Hybrid I4,"1,598 cc (petrol) + Electric Motor",360 hp,250 km/h,5.0 sec,Hybrid,5,520 Nm,"$55,000"
Peugeot,508 PSE,Hybrid I4,"1,598 cc (petrol) + Electric Motor",360 hp,250 km/h,5.2 sec,Hybrid,5,520 Nm,"$60,000"
Peugeot,3008 PSE,Hybrid I4,"1,598 cc (petrol) + Electric Motor",300 hp,235 km/h,6.0 sec,Hybrid,5,400 Nm,"$50,000"
Peugeot,2008 Active,Inline-4,"1,199 cc",100 hp,190 km/h,11.2 sec,Petrol,5,205 Nm,"$22,000"
Peugeot,3008 Active,Inline-4,"1,499 cc",130 hp,200 km/h,10.0 sec,Petrol,5,240 Nm,"$30,000"
Peugeot,5008 Active,Inline-4,"1,499 cc",130 hp,190 km/h,10.5 sec,Petrol,7,240 Nm,"$33,000"
Peugeot,3008 Allure Premium,Inline-4,"1,499 cc",130 hp,200 km/h,9.8 sec,Petrol,5,240 Nm,"$32,000"
Peugeot,5008 Allure Premium,Inline-4,"1,499 cc",130 hp,190 km/h,10.2 sec,Petrol,7,240 Nm,"$35,000"
Peugeot,3008 GT Line,Inline-4,"1,598 cc",180 hp,210 km/h,8.5 sec,Petrol,5,250 Nm,"$35,000"
Peugeot,5008 GT Line,Inline-4,"1,598 cc",180 hp,200 km/h,9.0 sec,Petrol,7,250 Nm,"$38,000"
Peugeot,2008 GT,Inline-4,"1,199 cc",130 hp,200 km/h,9.3 sec,Petrol,5,230 Nm,"$25,000"
Peugeot,5008 GT,Inline-4,"1,598 cc",180 hp,210 km/h,8.2 sec,Petrol,7,250 Nm,"$40,000"
Peugeot,508 SW (Station Wagon),Inline-4,"1,598 cc",180 hp,220 km/h,8.4 sec,Petrol,5,300 Nm,"$35,000"
Peugeot,508 Saloon,Inline-4,"1,598 cc",180 hp,210 km/h,8.6 sec,Petrol,5,300 Nm,"$37,000"
Peugeot,308 Saloon,Inline-4,"1,199 cc",130 hp,200 km/h,9.0 sec,Petrol,5,230 Nm,"$28,000"
Peugeot,301 Sedan,Inline-4,"1,199 cc",82 hp,180 km/h,12.0 sec,Petrol,5,115 Nm,"$20,000"
Peugeot,208 Sedan,Inline-4,"1,199 cc",100 hp,190 km/h,11.2 sec,Petrol,5,205 Nm,"$22,000"
Ford,Fusion (Mondeo),1.5L EcoBoost ,"1,500 - 2,000 cc",160 - 250 hp,220 km/h,7.5 sec,Petrol,5,200 - 400 Nm,"$25,000 - $40,000"
Ford,Fusion (Mondeo), 2.0L Hybrid,"1,500 - 2,000 cc",160 - 250 hp,220 km/h,7.5 sec,Petrol,5,200 - 400 Nm,"$25,000 - $40,000"
Ford,Fusion (Mondeo),1.5L EcoBoost ,"1,500 - 2,000 cc",160 - 250 hp,220 km/h,7.5 sec,Hybrid,5,200 - 400 Nm,"$25,000 - $40,001"
Ford,Fusion (Mondeo), 2.0L Hybrid,"1,500 - 2,000 cc",160 - 250 hp,220 km/h,7.5 sec,Hybrid,5,200 - 400 Nm,"$25,000 - $40,000"
Ford,Taurus,3.5L V6 ,"2,000 - 3,500 cc",200 - 365 hp,220 km/h,6.5 sec,Petrol,5,300 - 500 Nm,"$30,000 - $45,000"
Ford,Taurus, 2.0L EcoBoost,"2,000 - 3,500 cc",200 - 365 hp,220 km/h,6.5 sec,Petrol,5,300 - 500 Nm,"$30,000 - $45,000"
Ford,Fiesta,1.0L EcoBoost ,"1,000 - 1,500 cc",85 - 200 hp,200 km/h,7.0 sec,Petrol,5,130 - 290 Nm,"$15,000 - $25,000"
Ford,Fiesta, 1.5L,"1,000 - 1,500 cc",85 - 200 hp,200 km/h,7.0 sec,Petrol,5,130 - 290 Nm,"$15,000 - $25,000"
Ford,Focus,1.0L EcoBoost ,"1,000 - 2,000 cc",120 - 300 hp,220 km/h,6.5 sec,Petrol,5,150 - 400 Nm,"$20,000 - $30,000"
Ford,Focus, 1.5L ,"1,000 - 2,000 cc",120 - 300 hp,220 km/h,6.5 sec,Petrol,5,150 - 400 Nm,"$20,000 - $30,000"
Ford,Focus, 2.0L,"1,000 - 2,000 cc",120 - 300 hp,220 km/h,6.5 sec,Petrol,5,150 - 400 Nm,"$20,000 - $30,000"
Frd,KA+,1.2L Petrol,"1,200 cc",70 - 85 hp,165 km/h,10.5 sec,Petrol,5,100 - 140 Nm,"$12,000 - $15,000"
Frd,EcoSport,1.0L Turbo Inline-3 ,"1,000 - 2,000 cc",123 - 166 hp,180 km/h,9.0 sec,Petrol,5,170 - 200 Nm,"$20,000 - $25,000"
Frd,EcoSport, 2.0L,"1,000 - 2,000 cc",123 - 166 hp,180 km/h,9.0 sec,Petrol,5,170 - 200 Nm,"$20,000 - $25,000"
Frd,Escape (Kuga),1.5L EcoBoost ,"1,500 - 2,500 cc",181 - 200 hp,190 km/h,7.5 sec,Petrol,5,230 - 200 Nm,"$25,000 - $38,000"
Frd,Escape (Kuga), 2.5L Hybrid,"1,500 - 2,500 cc",181 - 200 hp,190 km/h,7.5 sec,Petrol,5,230 - 200 Nm,"$25,000 - $38,000"
Frd,Escape (Kuga),1.5L EcoBoost ,"1,500 - 2,500 cc",181 - 200 hp,190 km/h,7.5 sec,Hybrid,5,230 - 200 Nm,"$25,000 - $38,000"
Frd,Escape (Kuga), 2.5L Hybrid,"1,500 - 2,500 cc",181 - 200 hp,190 km/h,7.5 sec,Hybrid,5,230 - 200 Nm,"$25,000 - $38,000"
Frd,Edge,2.0L EcoBoost ,"2,000 - 2,700 cc",250 - 335 hp,200 km/h,6.5 sec,Petrol,5,400 - 475 Nm,"$35,000 - $45,000"
Frd,Edge, 2.7L V6,"2,000 - 2,700 cc",250 - 335 hp,200 km/h,6.5 sec,Petrol,5,400 - 475 Nm,"$35,000 - $45,000"
Frd,Explorer,2.3L EcoBoost ,"2,300 - 3,000 cc",300 - 400 hp,200 km/h,6.0 sec,Petrol,7,420 - 500 Nm,"$35,000 - $55,000"
Frd,Explorer, 3.0L V6,"2,300 - 3,000 cc",300 - 400 hp,200 km/h,6.0 sec,Petrol,7,420 - 500 Nm,"$35,000 - $55,000"
Frd,Expedition,3.5L EcoBoost ,"3,500 - 5,400 cc",375 - 400 hp,180 km/h,6.5 sec,Petrol,8,650 - 800 Nm,"$50,000 - $75,000"
Frd,Expedition, 5.4L V8,"3,500 - 5,400 cc",375 - 400 hp,180 km/h,6.5 sec,Petrol,8,650 - 800 Nm,"$50,000 - $75,000"
Ford,Bronco,2.3L EcoBoost ,"2,300 - 2,700 cc",275 - 310 hp,200 km/h,7.5 sec,Petrol,4,400 - 600 Nm,"$30,000 - $55,000"
Ford,Bronco, 2.7L V6,"2,300 - 3,000 cc",275 - 310 hp,200 km/h,7.5 sec,Petrol,4,400 - 600 Nm,"$30,000 - $55,000"
Ford,Bronco Sport,1.5L EcoBoost ,"1,500 - 2,000 cc",181 - 250 hp,185 km/h,7.0 sec,Petrol,5,250 - 375 Nm,"$26,000 - $38,000"
Ford,Bronco Sport, 2.0L EcoBoost,"1,500 - 2,000 cc",181 - 250 hp,185 km/h,7.0 sec,Petrol,5,250 - 375 Nm,"$26,000 - $38,000"
Ford,F-150,3.3L V6 ,"3,300 - 5,000 cc",290 - 450 hp,200 km/h,5.0 - 6.5 sec,Petrol,5,400 - 700 Nm,"$35,000 - $75,000"
Ford,F-150, 5.0L V8 ,"3,300 - 5,000 cc",290 - 450 hp,200 km/h,5.0 - 6.5 sec,Petrol,5,400 - 700 Nm,"$35,000 - $75,000"
Ford,F-150, 3.5L EcoBoost,"3,300 - 5,000 cc",290 - 450 hp,200 km/h,5.0 - 6.5 sec,Petrol,5,400 - 700 Nm,"$35,000 - $75,000"
Ford,F-150,3.3L V6 ,"3,300 - 5,000 cc",290 - 450 hp,200 km/h,5.0 - 6.5 sec,Diesel,5,400 - 700 Nm,"$35,000 - $75,000"
Ford,F-150, 5.0L V8 ,"3,300 - 5,000 cc",290 - 450 hp,200 km/h,5.0 - 6.5 sec,Diesel,5,400 - 700 Nm,"$35,000 - $75,000"
Ford,F-150, 3.5L EcoBoost,"3,300 - 5,000 cc",290 - 450 hp,200 km/h,5.0 - 6.5 sec,Diesel,5,400 - 700 Nm,"$35,000 - $75,000"
Ford,F-250 Super Duty,6.2L V8 ,"6,200 - 7,300 cc",385 - 475 hp,180 km/h,6.5 - 7.0 sec,Petrol,5,"700 - 1,050 Nm","$40,000 - $70,000"
Ford,F-250 Super Duty, 7.3L V8 ,"6,200 - 7,300 cc",385 - 475 hp,180 km/h,6.5 - 7.0 sec,Petrol,5,"700 - 1,050 Nm","$40,000 - $70,000"
Ford,F-250 Super Duty, 6.7L Turbo-Diesel,"6,200 - 7,300 cc",385 - 475 hp,180 km/h,6.5 - 7.0 sec,Petrol,5,"700 - 1,050 Nm","$40,000 - $70,000"
Ford,F-250 Super Duty,6.2L V8 ,"6,200 - 7,300 cc",385 - 475 hp,180 km/h,6.5 - 7.0 sec,Diesel,5,"700 - 1,050 Nm","$40,000 - $70,000"
Ford,F-250 Super Duty, 7.3L V8 ,"6,200 - 7,300 cc",385 - 475 hp,180 km/h,6.5 - 7.0 sec,Diesel,5,"700 - 1,050 Nm","$40,000 - $70,000"
Ford,F-250 Super Duty, 6.7L Turbo-Diesel,"6,200 - 7,300 cc",385 - 475 hp,180 km/h,6.5 - 7.0 sec,Diesel,5,"700 - 1,050 Nm","$40,000 - $70,000"
Ford,F-350 Super Duty,6.7L Turbo-Diesel ,"6,700 - 7,300 cc",450 - 475 hp,180 km/h,7.0 - 8.0 sec,Diesel,5,"1,050 - 1,200 Nm","$45,000 - $75,000"
Ford,F-350 Super Duty, 7.3L V8,"6,700 - 7,300 cc",450 - 475 hp,180 km/h,7.0 - 8.0 sec,Diesel,5,"1,050 - 1,200 Nm","$45,000 - $75,000"
